observer_id,year,month,day,site_id,start_time,point,minute,species_code,distance,how,visual,sex,migrating,cluster_size,cluster_code,notes
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,HOSP,75.0,V,X,U,,6.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,RWBL,60.0,V,X,M,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,MODO,80.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,EAME,90.0,C,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,SOSP,35.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,AMCR,400.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,SOSP,80.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,1.0,AMRO,100.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,2.0,COGR,120.0,V,X,U,,2.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,2.0,COGR,60.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,2.0,RWBL,110.0,V,X,M,,2.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,3.0,AMRO,40.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,3.0,CHSP,80.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,3.0,EAME,140.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,3.0,RWBL,80.0,V,X,M,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,3.0,COGR,125.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,4.0,AMCR,350.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,4.0,WITU,450.0,C,,U,,2.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,4.0,EUST,50.0,V,X,U,,2.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,5.0,BHCO,50.0,V,X,M,,2.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,6.0,RHWO,90.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:41,1.0,6.0,BHCO,75.0,V,X,M,,3.0,,
CKD,2021.0,4.0,19.0,CC,00:00,88.0,,WCSP,,,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,SOSP,90.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,RWBL,50.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,EAME,160.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,RWBL,110.0,C,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,RWBL,130.0,C,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,AMRO,115.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,AMRO,130.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,BRTH,100.0,C,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,RWBL,80.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,BHCO,75.0,C,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,1.0,KILL,50.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,2.0,SOSP,115.0,C,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,2.0,RWBL,90.0,V,X,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,2.0,COGR,180.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,2.0,KILL,140.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,3.0,BHCO,120.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,4.0,AMCR,400.0,C,,U,,1.0,,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,4.0,BHCO,90.0,V,X,M,,3.0,A,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,4.0,BHCO,90.0,V,X,F,,1.0,A,
CKD,2021.0,4.0,19.0,CC,6:52,2.0,5.0,COGR,200.0,V,X,U,,1.0,,
